VARIABLES=x,y,z,n,rho,u,v,w,t,p
 ZONE f=point, i=  301
  0.15650000000000000        0.0000000000000000        4.9999999999999992E-003   0.0000000000000000        2.5574694330792246E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        97.500000000000000        715.77488652930788     
  0.15649999999999994        5.0000000000042169E-007   4.9999999999999984E-003   5.0000000000042169E-007   2.5526394476750300E-002  0.64207495737148756       -7.0603135652795517E-005   3.1969073352185573E-017   97.684484955709920        715.77488652511340     
  0.15649999999999994        1.5005216722482443E-006   4.9999999999999975E-003   1.5005216722482443E-006   2.5431027970049529E-002   1.9219132508771788       -1.8640382228561635E-005   1.2868620049058604E-016   98.051014991179315        715.77643876021250     
  0.15649999999999994        2.5026089055234329E-006   4.9999999999999992E-003   2.5026089055234329E-006   2.5336834680799041E-002   3.1988366125477294        7.7622750676140206E-006   1.6651214828810614E-016   98.415515315598640        715.77630581026335     
  0.15649999999999989        3.5073072220108090E-006   4.9999999999999984E-003   3.5073072220108090E-006   2.5243756408224148E-002   4.4742225804379876        2.4628745275315974E-005   1.7367839180159702E-016   98.778385406166493        715.77626505281637     
  0.15649999999999994        4.5156648681712784E-006   4.9999999999999984E-003   4.5156648681712784E-006   2.5151676269479943E-002   5.7494310927606795        4.1751737187337440E-005   1.9062307728551433E-016   99.140014604895356        715.77628029613618     
  0.15649999999999994        5.5287339084227659E-006   4.9999999999999992E-003   5.5287339084227659E-006   2.5060482659767902E-002   7.0258064343391275        6.1892426937095184E-005   2.1011527533521139E-016   99.500782758686341        715.77630563241223     
  0.15649999999999997        6.5475713227453913E-006   4.9999999999999992E-003   6.5475713227453913E-006   2.4970070601437338E-002   8.3046790863014976        8.6094818395126508E-005   2.2514945365759507E-016   99.861060807897942        715.77633369186844     
  0.15649999999999997        7.5732401095381635E-006   4.9999999999999984E-003   7.5732401095381635E-006   2.4880340237338976E-002   9.5873674866625862        1.1455630475638318E-004   2.4130780479983874E-016   100.22121132673405        715.77636185165204     
  0.15650000000000006        8.6068103947017928E-006   5.0000000000000001E-003   8.6068103947017928E-006   2.4791196468567037E-002   10.875179708946815        1.4729027041290697E-004   2.5941341991959031E-016   100.58158901891272        715.77638989127001     
  0.15650000000000006        9.6493605481019014E-006   5.0000000000000001E-003   9.6493605481019014E-006   2.4702548632836680E-002   12.169415065450323        1.8436355199293617E-004   2.7988129153788058E-016   100.94254116916574        715.77641798363948     
  0.15650000000000000        1.0701978308682274E-005   4.9999999999999984E-003   1.0701978308682274E-005   2.4614310261342660E-002   13.471365641277943        2.2587432273766031E-004   2.9806969155825532E-016   101.30440805603733        715.77644622373259     
